threshold,tp,fn,fp,tn,tpr,fpr,acc,bal_acc,youden
-0.05775142617186707,275,6,146,0,0.9786476868327402,1.0,0.6440281030444965,0.4893238434163701,-0.02135231316725983
-0.05272307884528407,274,7,146,0,0.9750889679715302,1.0,0.6416861826697893,0.4875444839857651,-0.02491103202846978
-0.04769473151870107,274,7,146,0,0.9750889679715302,1.0,0.6416861826697893,0.4875444839857651,-0.02491103202846978
-0.04266638419211807,274,7,146,0,0.9750889679715302,1.0,0.6416861826697893,0.4875444839857651,-0.02491103202846978
-0.037638036865535074,274,7,146,0,0.9750889679715302,1.0,0.6416861826697893,0.4875444839857651,-0.02491103202846978
-0.032609689538952075,274,7,146,0,0.9750889679715302,1.0,0.6416861826697893,0.4875444839857651,-0.02491103202846978
-0.027581342212369075,274,7,146,0,0.9750889679715302,1.0,0.6416861826697893,0.4875444839857651,-0.02491103202846978
-0.022552994885786076,274,7,146,0,0.9750889679715302,1.0,0.6416861826697893,0.4875444839857651,-0.02491103202846978
-0.017524647559203077,274,7,146,0,0.9750889679715302,1.0,0.6416861826697893,0.4875444839857651,-0.02491103202846978
-0.012496300232620078,274,7,146,0,0.9750889679715302,1.0,0.6416861826697893,0.4875444839857651,-0.02491103202846978
-0.007467952906037079,274,7,146,0,0.9750889679715302,1.0,0.6416861826697893,0.4875444839857651,-0.02491103202846978
-0.0024396055794540794,274,7,146,0,0.9750889679715302,1.0,0.6416861826697893,0.4875444839857651,-0.02491103202846978
0.00258874174712892,272,9,146,0,0.9679715302491103,1.0,0.6370023419203747,0.48398576512455516,-0.03202846975088969
0.007617089073711919,272,9,146,0,0.9679715302491103,1.0,0.6370023419203747,0.48398576512455516,-0.03202846975088969
0.012645436400294918,272,9,146,0,0.9679715302491103,1.0,0.6370023419203747,0.48398576512455516,-0.03202846975088969
0.017673783726877917,272,9,146,0,0.9679715302491103,1.0,0.6370023419203747,0.48398576512455516,-0.03202846975088969
